Time(sec),Latitude(°),Longitude(°),Altitude(km),ECR X Position(km),ECR Y Position(km),ECR Z Position(km),ECR X Velocity(m/s),ECR Y Velocity(m/s),ECR Z Velocity(m/s),ECR X Acceleration(m/s²),ECR Y Acceleration(m/s²),ECR Z Acceleration(m/s²)
123.100,32.762004,47.805249,356.201,3807.158,4199.483,3624.551,2818.200,276.939,1091.992,-4.919,-5.881,-4.754
123.200,32.761818,47.803327,356.437,3807.440,4199.511,3624.660,2817.708,276.351,1091.516,-4.919,-5.881,-4.754
123.300,32.761633,47.801405,356.672,3807.722,4199.539,3624.770,2817.216,275.763,1091.041,-4.919,-5.880,-4.754
123.400,32.761448,47.799482,356.907,3808.003,4199.566,3624.879,2816.724,275.175,1090.566,-4.918,-5.879,-4.753
123.500,32.761262,47.797560,357.143,3808.285,4199.594,3624.988,2816.233,274.587,1090.090,-4.918,-5.879,-4.753
123.600,32.761077,47.795638,357.378,3808.566,4199.621,3625.097,2815.741,273.999,1089.615,-4.918,-5.878,-4.753
123.700,32.760891,47.793717,357.613,3808.848,4199.648,3625.206,2815.249,273.411,1089.140,-4.918,-5.877,-4.752
123.800,32.760706,47.791795,357.848,3809.130,4199.676,3625.314,2814.757,272.824,1088.665,-4.918,-5.877,-4.752
123.900,32.760521,47.789873,358.083,3809.411,4199.703,3625.423,2814.265,272.236,1088.189,-4.918,-5.876,-4.751
124.000,32.760335,47.787952,358.318,3809.692,4199.730,3625.532,2813.774,271.648,1087.714,-4.918,-5.876,-4.751
124.100,32.760150,47.786030,358.552,3809.974,4199.757,3625.641,2813.282,271.061,1087.239,-4.918,-5.875,-4.751
124.200,32.759965,47.784109,358.787,3810.255,4199.784,3625.750,2812.790,270.473,1086.764,-4.918,-5.874,-4.750
124.300,32.759779,47.782188,359.021,3810.536,4199.811,3625.858,2812.298,269.886,1086.289,-4.918,-5.874,-4.750
124.400,32.759594,47.780267,359.256,3810.817,4199.838,3625.967,2811.806,269.299,1085.814,-4.918,-5.873,-4.750
124.500,32.759408,47.778346,359.490,3811.099,4199.865,3626.075,2811.315,268.711,1085.339,-4.918,-5.873,-4.749
124.600,32.759223,47.776425,359.725,3811.380,4199.892,3626.184,2810.823,268.124,1084.864,-4.918,-5.872,-4.749
124.700,32.759038,47.774504,359.959,3811.661,4199.919,3626.292,2810.331,267.537,1084.389,-4.918,-5.871,-4.749
124.800,32.758852,47.772584,360.193,3811.942,4199.946,3626.401,2809.839,266.950,1083.914,-4.918,-5.871,-4.748
124.900,32.758667,47.770663,360.427,3812.223,4199.972,3626.509,2809.348,266.363,1083.440,-4.917,-5.870,-4.748
125.000,32.758481,47.768743,360.661,3812.504,4199.999,3626.617,2808.856,265.776,1082.965,-4.917,-5.870,-4.748
125.100,32.758296,47.766822,360.895,3812.785,4200.025,3626.726,2808.364,265.189,1082.490,-4.917,-5.869,-4.747
125.200,32.758111,47.764902,361.129,3813.065,4200.052,3626.834,2807.872,264.602,1082.015,-4.917,-5.868,-4.747
125.300,32.757925,47.762982,361.362,3813.346,4200.078,3626.942,2807.381,264.015,1081.541,-4.917,-5.868,-4.747
125.400,32.757740,47.761062,361.596,3813.627,4200.105,3627.050,2806.889,263.429,1081.066,-4.917,-5.867,-4.746
125.500,32.757554,47.759142,361.829,3813.907,4200.131,3627.158,2806.397,262.842,1080.591,-4.917,-5.866,-4.746
125.600,32.757369,47.757223,362.063,3814.188,4200.157,3627.266,2805.905,262.255,1080.117,-4.917,-5.866,-4.745
125.700,32.757183,47.755303,362.296,3814.469,4200.184,3627.374,2805.414,261.669,1079.642,-4.917,-5.865,-4.745
125.800,32.756998,47.753384,362.530,3814.749,4200.210,3627.482,2804.922,261.082,1079.168,-4.917,-5.865,-4.745
125.900,32.756813,47.751464,362.763,3815.030,4200.236,3627.590,2804.430,260.496,1078.693,-4.917,-5.864,-4.744
126.000,32.756627,47.749545,362.996,3815.310,4200.262,3627.698,2803.939,259.909,1078.219,-4.917,-5.863,-4.744
126.100,32.756442,47.747626,363.229,3815.590,4200.288,3627.806,2803.447,259.323,1077.745,-4.917,-5.863,-4.744
126.200,32.756256,47.745707,363.462,3815.871,4200.314,3627.914,2802.955,258.737,1077.270,-4.917,-5.862,-4.743
126.300,32.756071,47.743788,363.695,3816.151,4200.339,3628.021,2802.464,258.151,1076.796,-4.917,-5.862,-4.743
126.400,32.755885,47.741869,363.927,3816.431,4200.365,3628.129,2801.972,257.564,1076.322,-4.916,-5.861,-4.743
126.500,32.755700,47.739950,364.160,3816.711,4200.391,3628.237,2801.480,256.978,1075.847,-4.916,-5.860,-4.742
126.600,32.755514,47.738031,364.393,3816.992,4200.417,3628.344,2800.989,256.392,1075.373,-4.916,-5.860,-4.742
126.700,32.755329,47.736113,364.625,3817.272,4200.442,3628.452,2800.497,255.806,1074.899,-4.916,-5.859,-4.742
126.800,32.755143,47.734194,364.858,3817.552,4200.468,3628.559,2800.006,255.221,1074.425,-4.916,-5.859,-4.741
126.900,32.754958,47.732276,365.090,3817.832,4200.493,3628.667,2799.514,254.635,1073.951,-4.916,-5.858,-4.741
127.000,32.754772,47.730358,365.322,3818.112,4200.519,3628.774,2799.022,254.049,1073.477,-4.916,-5.857,-4.741
127.100,32.754587,47.728440,365.554,3818.391,4200.544,3628.881,2798.531,253.463,1073.003,-4.916,-5.857,-4.740
127.200,32.754401,47.726522,365.787,3818.671,4200.569,3628.988,2798.039,252.878,1072.529,-4.916,-5.856,-4.740
127.300,32.754216,47.724604,366.019,3818.951,4200.595,3629.096,2797.548,252.292,1072.055,-4.916,-5.856,-4.739
127.400,32.754030,47.722686,366.250,3819.231,4200.620,3629.203,2797.056,251.706,1071.581,-4.916,-5.855,-4.739
127.500,32.753845,47.720769,366.482,3819.510,4200.645,3629.310,2796.564,251.121,1071.107,-4.916,-5.854,-4.739
127.600,32.753659,47.718851,366.714,3819.790,4200.670,3629.417,2796.073,250.536,1070.633,-4.916,-5.854,-4.738
127.700,32.753474,47.716934,366.946,3820.070,4200.695,3629.524,2795.581,249.950,1070.159,-4.916,-5.853,-4.738
127.800,32.753288,47.715016,367.177,3820.349,4200.720,3629.631,2795.090,249.365,1069.685,-4.916,-5.853,-4.738
127.900,32.753103,47.713099,367.409,3820.629,4200.745,3629.738,2794.598,248.780,1069.212,-4.915,-5.852,-4.737
128.000,32.752917,47.711182,367.640,3820.908,4200.770,3629.845,2794.107,248.195,1068.738,-4.915,-5.851,-4.737
128.100,32.752732,47.709265,367.872,3821.187,4200.795,3629.952,2793.615,247.609,1068.264,-4.915,-5.851,-4.737
128.200,32.752546,47.707348,368.103,3821.467,4200.819,3630.059,2793.124,247.024,1067.791,-4.915,-5.850,-4.736
128.300,32.752361,47.705431,368.334,3821.746,4200.844,3630.165,2792.632,246.439,1067.317,-4.915,-5.850,-4.736
128.400,32.752175,47.703515,368.565,3822.025,4200.869,3630.272,2792.141,245.854,1066.843,-4.915,-5.849,-4.736
128.500,32.751990,47.701598,368.796,3822.305,4200.893,3630.379,2791.649,245.270,1066.370,-4.915,-5.848,-4.735
128.600,32.751804,47.699682,369.027,3822.584,4200.918,3630.485,2791.158,244.685,1065.896,-4.915,-5.848,-4.735
128.700,32.751618,47.697765,369.258,3822.863,4200.942,3630.592,2790.666,244.100,1065.423,-4.915,-5.847,-4.735
128.800,32.751433,47.695849,369.489,3823.142,4200.967,3630.698,2790.175,243.515,1064.949,-4.915,-5.847,-4.734
128.900,32.751247,47.693933,369.719,3823.421,4200.991,3630.805,2789.683,242.931,1064.476,-4.915,-5.846,-4.734
129.000,32.751062,47.692017,369.950,3823.700,4201.015,3630.911,2789.192,242.346,1064.003,-4.915,-5.845,-4.734
129.100,32.750876,47.690101,370.180,3823.979,4201.039,3631.018,2788.700,241.762,1063.529,-4.915,-5.845,-4.733
129.200,32.750691,47.688185,370.411,3824.257,4201.063,3631.124,2788.209,241.177,1063.056,-4.915,-5.844,-4.733
129.300,32.750505,47.686270,370.641,3824.536,4201.088,3631.230,2787.717,240.593,1062.583,-4.915,-5.844,-4.733
129.400,32.750319,47.684354,370.871,3824.815,4201.112,3631.337,2787.226,240.009,1062.109,-4.915,-5.843,-4.732
129.500,32.750134,47.682438,371.101,3825.094,4201.136,3631.443,2786.734,239.424,1061.636,-4.914,-5.842,-4.732
129.600,32.749948,47.680523,371.332,3825.372,4201.159,3631.549,2786.243,238.840,1061.163,-4.914,-5.842,-4.731
129.700,32.749763,47.678608,371.562,3825.651,4201.183,3631.655,2785.751,238.256,1060.690,-4.914,-5.841,-4.731
129.800,32.749577,47.676693,371.791,3825.930,4201.207,3631.761,2785.260,237.672,1060.217,-4.914,-5.841,-4.731
129.900,32.749391,47.674778,372.021,3826.208,4201.231,3631.867,2784.769,237.088,1059.744,-4.914,-5.840,-4.730
130.000,32.749206,47.672863,372.251,3826.486,4201.255,3631.973,2784.277,236.504,1059.271,-4.914,-5.839,-4.730
130.100,32.749020,47.670948,372.481,3826.765,4201.278,3632.079,2783.786,235.920,1058.798,-4.914,-5.839,-4.730
130.200,32.748835,47.669033,372.710,3827.043,4201.302,3632.185,2783.294,235.336,1058.325,-4.914,-5.838,-4.729
130.300,32.748649,47.667119,372.940,3827.322,4201.325,3632.291,2782.803,234.752,1057.852,-4.914,-5.838,-4.729
130.400,32.748463,47.665204,373.169,3827.600,4201.349,3632.396,2782.312,234.169,1057.379,-4.914,-5.837,-4.729
130.500,32.748278,47.663290,373.398,3827.878,4201.372,3632.502,2781.820,233.585,1056.906,-4.914,-5.836,-4.728
130.600,32.748092,47.661375,373.628,3828.156,4201.395,3632.608,2781.329,233.001,1056.433,-4.914,-5.836,-4.728
130.700,32.747906,47.659461,373.857,3828.434,4201.419,3632.713,2780.837,232.418,1055.961,-4.914,-5.835,-4.728
130.800,32.747721,47.657547,374.086,3828.712,4201.442,3632.819,2780.346,231.834,1055.488,-4.914,-5.835,-4.727
130.900,32.747535,47.655633,374.315,3828.990,4201.465,3632.924,2779.855,231.251,1055.015,-4.914,-5.834,-4.727
131.000,32.747349,47.653719,374.544,3829.268,4201.488,3633.030,2779.363,230.667,1054.542,-4.914,-5.833,-4.727
131.100,32.747164,47.651806,374.772,3829.546,4201.511,3633.135,2778.872,230.084,1054.070,-4.913,-5.833,-4.726
131.200,32.746978,47.649892,375.001,3829.824,4201.534,3633.241,2778.381,229.501,1053.597,-4.913,-5.832,-4.726
131.300,32.746792,47.647978,375.230,3830.102,4201.557,3633.346,2777.889,228.918,1053.125,-4.913,-5.832,-4.726
131.400,32.746607,47.646065,375.458,3830.380,4201.580,3633.451,2777.398,228.335,1052.652,-4.913,-5.831,-4.725
131.500,32.746421,47.644152,375.687,3830.657,4201.603,3633.557,2776.907,227.752,1052.180,-4.913,-5.830,-4.725
131.600,32.746235,47.642238,375.915,3830.935,4201.625,3633.662,2776.415,227.169,1051.707,-4.913,-5.830,-4.725
131.700,32.746050,47.640325,376.144,3831.213,4201.648,3633.767,2775.924,226.586,1051.235,-4.913,-5.829,-4.724
131.800,32.745864,47.638412,376.372,3831.490,4201.671,3633.872,2775.433,226.003,1050.762,-4.913,-5.829,-4.724
131.900,32.745678,47.636499,376.600,3831.768,4201.693,3633.977,2774.941,225.420,1050.290,-4.913,-5.828,-4.724
132.000,32.745493,47.634587,376.828,3832.045,4201.716,3634.082,2774.450,224.837,1049.817,-4.913,-5.827,-4.723
132.100,32.745307,47.632674,377.056,3832.323,4201.738,3634.187,2773.959,224.254,1049.345,-4.913,-5.827,-4.723
132.200,32.745121,47.630761,377.284,3832.600,4201.761,3634.292,2773.468,223.672,1048.873,-4.913,-5.826,-4.723
132.300,32.744936,47.628849,377.512,3832.877,4201.783,3634.397,2772.976,223.089,1048.401,-4.913,-5.826,-4.722
132.400,32.744750,47.626937,377.739,3833.155,4201.805,3634.502,2772.485,222.507,1047.928,-4.913,-5.825,-4.722
132.500,32.744564,47.625024,377.967,3833.432,4201.828,3634.606,2771.994,221.924,1047.456,-4.913,-5.824,-4.721
132.600,32.744378,47.623112,378.194,3833.709,4201.850,3634.711,2771.502,221.342,1046.984,-4.913,-5.824,-4.721
132.700,32.744193,47.621200,378.422,3833.986,4201.872,3634.816,2771.011,220.759,1046.512,-4.912,-5.823,-4.721
132.800,32.744007,47.619288,378.649,3834.263,4201.894,3634.920,2770.520,220.177,1046.040,-4.912,-5.823,-4.720
132.900,32.743821,47.617376,378.877,3834.540,4201.916,3635.025,2770.029,219.595,1045.568,-4.912,-5.822,-4.720
133.000,32.743636,47.615465,379.104,3834.817,4201.938,3635.130,2769.537,219.013,1045.096,-4.912,-5.822,-4.720
133.100,32.743450,47.613553,379.331,3835.094,4201.960,3635.234,2769.046,218.430,1044.624,-4.912,-5.821,-4.719
133.200,32.743264,47.611642,379.558,3835.371,4201.982,3635.338,2768.555,217.848,1044.152,-4.912,-5.820,-4.719
133.300,32.743078,47.609730,379.785,3835.648,4202.003,3635.443,2768.064,217.266,1043.680,-4.912,-5.820,-4.719
133.400,32.742893,47.607819,380.012,3835.925,4202.025,3635.547,2767.573,216.684,1043.208,-4.912,-5.819,-4.718
133.500,32.742707,47.605908,380.238,3836.201,4202.047,3635.652,2767.081,216.103,1042.737,-4.912,-5.819,-4.718
133.600,32.742521,47.603997,380.465,3836.478,4202.068,3635.756,2766.590,215.521,1042.265,-4.912,-5.818,-4.718
133.700,32.742335,47.602086,380.692,3836.755,4202.090,3635.860,2766.099,214.939,1041.793,-4.912,-5.817,-4.717
133.800,32.742150,47.600175,380.918,3837.031,4202.111,3635.964,2765.608,214.357,1041.321,-4.912,-5.817,-4.717
133.900,32.741964,47.598264,381.145,3837.308,4202.133,3636.068,2765.117,213.776,1040.850,-4.912,-5.816,-4.717
134.000,32.741778,47.596353,381.371,3837.584,4202.154,3636.172,2764.625,213.194,1040.378,-4.912,-5.816,-4.716
134.100,32.741592,47.594443,381.597,3837.861,4202.175,3636.276,2764.134,212.613,1039.906,-4.912,-5.815,-4.716
134.200,32.741406,47.592532,381.824,3838.137,4202.196,3636.380,2763.643,212.031,1039.435,-4.912,-5.814,-4.716
134.300,32.741221,47.590622,382.050,3838.413,4202.218,3636.484,2763.152,211.450,1038.963,-4.912,-5.814,-4.715
134.400,32.741035,47.588712,382.276,3838.690,4202.239,3636.588,2762.661,210.868,1038.492,-4.911,-5.813,-4.715
134.500,32.740849,47.586802,382.502,3838.966,4202.260,3636.692,2762.170,210.287,1038.020,-4.911,-5.813,-4.715
134.600,32.740663,47.584892,382.728,3839.242,4202.281,3636.796,2761.679,209.706,1037.549,-4.911,-5.812,-4.714
134.700,32.740477,47.582982,382.953,3839.518,4202.302,3636.899,2761.187,209.125,1037.077,-4.911,-5.811,-4.714
134.800,32.740292,47.581072,383.179,3839.794,4202.323,3637.003,2760.696,208.543,1036.606,-4.911,-5.811,-4.714
134.900,32.740106,47.579162,383.405,3840.070,4202.343,3637.107,2760.205,207.962,1036.135,-4.911,-5.810,-4.713
135.000,32.739920,47.577253,383.630,3840.346,4202.364,3637.210,2759.714,207.381,1035.663,-4.911,-5.810,-4.713
135.100,32.739734,47.575343,383.856,3840.622,4202.385,3637.314,2759.223,206.800,1035.192,-4.911,-5.809,-4.713
135.200,32.739548,47.573434,384.081,3840.898,4202.406,3637.417,2758.732,206.220,1034.721,-4.911,-5.809,-4.712
135.300,32.739363,47.571525,384.306,3841.174,4202.426,3637.521,2758.241,205.639,1034.249,-4.911,-5.808,-4.712
135.400,32.739177,47.569615,384.531,3841.450,4202.447,3637.624,2757.750,205.058,1033.778,-4.911,-5.807,-4.712
135.500,32.738991,47.567706,384.757,3841.726,4202.467,3637.728,2757.259,204.477,1033.307,-4.911,-5.807,-4.711
135.600,32.738805,47.565797,384.982,3842.001,4202.488,3637.831,2756.767,203.897,1032.836,-4.911,-5.806,-4.711
135.700,32.738619,47.563888,385.206,3842.277,4202.508,3637.934,2756.276,203.316,1032.365,-4.911,-5.806,-4.711
135.800,32.738433,47.561980,385.431,3842.553,4202.528,3638.037,2755.785,202.736,1031.894,-4.911,-5.805,-4.710
135.900,32.738248,47.560071,385.656,3842.828,4202.549,3638.140,2755.294,202.155,1031.423,-4.911,-5.804,-4.710
136.000,32.738062,47.558163,385.881,3843.104,4202.569,3638.244,2754.803,201.575,1030.952,-4.911,-5.804,-4.710
136.100,32.737876,47.556254,386.105,3843.379,4202.589,3638.347,2754.312,200.994,1030.481,-4.911,-5.803,-4.709
136.200,32.737690,47.554346,386.330,3843.655,4202.609,3638.450,2753.821,200.414,1030.010,-4.910,-5.803,-4.709
136.300,32.737504,47.552438,386.554,3843.930,4202.629,3638.553,2753.330,199.834,1029.539,-4.910,-5.802,-4.709
136.400,32.737318,47.550529,386.779,3844.205,4202.649,3638.656,2752.839,199.254,1029.068,-4.910,-5.801,-4.708
136.500,32.737132,47.548621,387.003,3844.481,4202.669,3638.759,2752.348,198.673,1028.598,-4.910,-5.801,-4.708
136.600,32.736946,47.546714,387.227,3844.756,4202.689,3638.861,2751.857,198.093,1028.127,-4.910,-5.800,-4.708
136.700,32.736761,47.544806,387.451,3845.031,4202.708,3638.964,2751.366,197.513,1027.656,-4.910,-5.800,-4.707
136.800,32.736575,47.542898,387.675,3845.306,4202.728,3639.067,2750.875,196.933,1027.185,-4.910,-5.799,-4.707
136.900,32.736389,47.540990,387.899,3845.581,4202.748,3639.170,2750.384,196.354,1026.715,-4.910,-5.799,-4.707
137.000,32.736203,47.539083,388.123,3845.856,4202.767,3639.272,2749.893,195.774,1026.244,-4.910,-5.798,-4.706
137.100,32.736017,47.537176,388.347,3846.131,4202.787,3639.375,2749.402,195.194,1025.773,-4.910,-5.797,-4.706
137.200,32.735831,47.535268,388.570,3846.406,4202.806,3639.477,2748.911,194.614,1025.303,-4.910,-5.797,-4.706
137.300,32.735645,47.533361,388.794,3846.681,4202.826,3639.580,2748.420,194.035,1024.832,-4.910,-5.796,-4.705
137.400,32.735459,47.531454,389.018,3846.956,4202.845,3639.682,2747.929,193.455,1024.362,-4.910,-5.796,-4.705
137.500,32.735273,47.529547,389.241,3847.230,4202.865,3639.785,2747.438,192.875,1023.891,-4.910,-5.795,-4.705
137.600,32.735087,47.527640,389.464,3847.505,4202.884,3639.887,2746.947,192.296,1023.421,-4.910,-5.794,-4.704
137.700,32.734901,47.525733,389.688,3847.780,4202.903,3639.989,2746.456,191.717,1022.950,-4.910,-5.794,-4.704
137.800,32.734716,47.523827,389.911,3848.054,4202.922,3640.092,2745.965,191.137,1022.480,-4.910,-5.793,-4.704
137.900,32.734530,47.521920,390.134,3848.329,4202.941,3640.194,2745.474,190.558,1022.010,-4.910,-5.793,-4.703
138.000,32.734344,47.520014,390.357,3848.604,4202.960,3640.296,2744.983,189.979,1021.539,-4.910,-5.792,-4.703
138.100,32.734158,47.518107,390.580,3848.878,4202.979,3640.398,2744.492,189.400,1021.069,-4.909,-5.792,-4.703
138.200,32.733972,47.516201,390.803,3849.152,4202.998,3640.500,2744.001,188.820,1020.599,-4.909,-5.791,-4.702
138.300,32.733786,47.514295,391.025,3849.427,4203.017,3640.602,2743.510,188.241,1020.129,-4.909,-5.790,-4.702
138.400,32.733600,47.512389,391.248,3849.701,4203.036,3640.704,2743.019,187.662,1019.659,-4.909,-5.790,-4.702
138.500,32.733414,47.510483,391.471,3849.975,4203.055,3640.806,2742.528,187.083,1019.188,-4.909,-5.789,-4.701
138.600,32.733228,47.508577,391.693,3850.250,4203.073,3640.908,2742.037,186.504,1018.718,-4.909,-5.789,-4.701
138.700,32.733042,47.506672,391.915,3850.524,4203.092,3641.010,2741.547,185.926,1018.248,-4.909,-5.788,-4.701
138.800,32.732856,47.504766,392.138,3850.798,4203.110,3641.112,2741.056,185.347,1017.778,-4.909,-5.787,-4.700
138.900,32.732670,47.502860,392.360,3851.072,4203.129,3641.214,2740.565,184.768,1017.308,-4.909,-5.787,-4.700
139.000,32.732484,47.500955,392.582,3851.346,4203.147,3641.315,2740.074,184.189,1016.838,-4.909,-5.786,-4.700
139.100,32.732298,47.499050,392.804,3851.620,4203.166,3641.417,2739.583,183.611,1016.368,-4.909,-5.786,-4.699
139.200,32.732112,47.497145,393.026,3851.894,4203.184,3641.519,2739.092,183.032,1015.898,-4.909,-5.785,-4.699
139.300,32.731926,47.495239,393.248,3852.168,4203.202,3641.620,2738.601,182.454,1015.428,-4.909,-5.785,-4.699
139.400,32.731740,47.493334,393.470,3852.442,4203.221,3641.722,2738.110,181.875,1014.959,-4.909,-5.784,-4.698
139.500,32.731554,47.491430,393.692,3852.715,4203.239,3641.823,2737.619,181.297,1014.489,-4.909,-5.783,-4.698
139.600,32.731368,47.489525,393.913,3852.989,4203.257,3641.925,2737.129,180.719,1014.019,-4.909,-5.783,-4.698
139.700,32.731182,47.487620,394.135,3853.263,4203.275,3642.026,2736.638,180.140,1013.549,-4.909,-5.782,-4.697
139.800,32.730996,47.485715,394.357,3853.537,4203.293,3642.127,2736.147,179.562,1013.080,-4.909,-5.782,-4.697
139.900,32.730810,47.483811,394.578,3853.810,4203.311,3642.229,2735.656,178.984,1012.610,-4.909,-5.781,-4.697
140.000,32.730624,47.481907,394.799,3854.084,4203.329,3642.330,2735.165,178.406,1012.140,-4.908,-5.781,-4.696
140.100,32.730438,47.480002,395.021,3854.357,4203.346,3642.431,2734.674,177.828,1011.671,-4.908,-5.780,-4.696
140.200,32.730252,47.478098,395.242,3854.631,4203.364,3642.532,2734.183,177.250,1011.201,-4.908,-5.779,-4.696
140.300,32.730066,47.476194,395.463,3854.904,4203.382,3642.633,2733.693,176.672,1010.732,-4.908,-5.779,-4.695
140.400,32.729880,47.474290,395.684,3855.177,4203.400,3642.734,2733.202,176.094,1010.262,-4.908,-5.778,-4.695
140.500,32.729694,47.472386,395.905,3855.451,4203.417,3642.835,2732.711,175.517,1009.793,-4.908,-5.778,-4.695
140.600,32.729508,47.470483,396.126,3855.724,4203.435,3642.936,2732.220,174.939,1009.323,-4.908,-5.777,-4.694
140.700,32.729322,47.468579,396.346,3855.997,4203.452,3643.037,2731.729,174.361,1008.854,-4.908,-5.776,-4.694
140.800,32.729136,47.466675,396.567,3856.270,4203.469,3643.138,2731.239,173.784,1008.384,-4.908,-5.776,-4.694
140.900,32.728950,47.464772,396.787,3856.543,4203.487,3643.239,2730.748,173.206,1007.915,-4.908,-5.775,-4.693
141.000,32.728763,47.462869,397.008,3856.816,4203.504,3643.340,2730.257,172.628,1007.446,-4.908,-5.775,-4.693
141.100,32.728577,47.460965,397.228,3857.089,4203.521,3643.440,2729.766,172.051,1006.976,-4.908,-5.774,-4.693
141.200,32.728391,47.459062,397.449,3857.362,4203.539,3643.541,2729.275,171.474,1006.507,-4.908,-5.774,-4.692
141.300,32.728205,47.457159,397.669,3857.635,4203.556,3643.642,2728.785,170.896,1006.038,-4.908,-5.773,-4.692
141.400,32.728019,47.455256,397.889,3857.908,4203.573,3643.742,2728.294,170.319,1005.569,-4.908,-5.772,-4.692
141.500,32.727833,47.453353,398.109,3858.181,4203.590,3643.843,2727.803,169.742,1005.100,-4.908,-5.772,-4.691
141.600,32.727647,47.451451,398.329,3858.454,4203.607,3643.943,2727.312,169.165,1004.631,-4.908,-5.771,-4.691
141.700,32.727461,47.449548,398.549,3858.726,4203.624,3644.044,2726.821,168.588,1004.161,-4.908,-5.771,-4.691
